Host Name,IP Address,Temperature (F),Timestamp,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:27:41,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:27:41,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:27:42,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:27:42,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:27:43,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:27:43,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:27:44,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:27:44,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:27:45,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:27:45,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:27:46,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:27:47,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:27:47,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:27:48,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:27:48,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:27:49,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:27:49,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:27:50,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:27:50,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:27:51,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:27:51,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:27:52,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:27:53,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:27:53,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:27:54,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:27:54,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:27:55,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:27:55,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:27:56,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:27:56,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:27:57,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:32:57,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:32:58,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:32:58,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:32:59,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:33:00,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:33:00,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:33:01,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:33:01,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:33:02,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:33:02,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:33:03,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:33:03,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:33:04,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:33:04,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:33:05,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:33:06,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:33:06,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:33:07,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:33:07,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:33:08,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:33:08,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:33:09,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:33:09,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:33:10,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:33:10,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:33:11,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:33:11,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:33:12,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:33:13,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:33:13,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:33:14,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:33:14,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:38:15,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:38:15,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:38:16,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:38:16,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:38:17,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:38:17,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:38:18,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:38:18,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:38:19,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:38:19,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:38:20,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:38:21,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:38:21,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:38:22,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:38:22,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:38:23,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:38:23,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:38:24,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:38:24,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:38:25,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:38:25,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:38:26,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:38:27,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:38:27,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:38:28,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:38:28,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:38:29,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:38:29,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:38:30,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:38:30,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:38:31,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:38:31,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:43:32,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:43:33,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:43:33,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:43:34,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:43:34,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:43:35,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:43:35,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:43:36,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:43:36,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:43:37,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:43:37,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:43:38,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:43:38,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:43:39,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:43:40,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:43:40,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:43:41,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:43:41,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:43:42,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:43:42,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:43:43,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:43:43,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:43:44,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:43:44,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:43:45,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:43:45,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:43:46,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:43:46,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:43:47,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:43:48,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:43:48,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:43:49,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:48:49,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:48:50,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:48:50,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:48:51,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:48:51,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:48:52,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:48:53,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:48:53,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:48:54,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:48:54,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:48:55,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:48:55,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:48:56,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:48:56,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:48:57,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:48:57,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:48:58,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:48:58,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:48:59,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:48:59,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:49:00,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:49:01,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:49:01,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:49:02,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:49:02,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:49:03,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:49:03,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:49:04,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:49:04,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:49:05,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:49:05,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:49:06,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:54:07,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:54:07,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:54:08,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:54:08,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:54:09,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:54:09,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:54:10,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:54:10,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:54:11,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:54:12,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:54:12,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:54:13,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:54:13,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:54:14,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:54:14,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:54:15,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:54:15,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:54:16,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:54:16,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:54:17,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:54:17,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:54:18,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:54:18,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:54:19,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:54:20,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:54:20,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:54:21,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:54:21,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:54:22,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:54:22,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:54:23,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:54:23,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 06:59:24,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 06:59:24,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 06:59:25,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 06:59:25,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 06:59:26,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 06:59:26,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 06:59:27,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 06:59:28,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 06:59:28,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 06:59:29,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 06:59:29,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 06:59:30,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 06:59:30,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 06:59:31,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 06:59:31,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 06:59:32,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 06:59:32,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 06:59:33,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 06:59:34,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 06:59:34,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 06:59:35,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 06:59:35,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 06:59:36,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 06:59:36,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 06:59:37,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 06:59:37,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 06:59:38,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 06:59:38,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 06:59:39,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 06:59:39,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 06:59:40,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 06:59:40,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:04:41,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:04:41,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:04:42,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:04:42,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:04:43,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:04:44,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:04:44,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:04:45,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:04:45,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:04:46,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:04:46,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:04:47,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:04:47,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:04:48,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:04:48,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:04:49,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:04:49,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:04:50,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:04:50,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:04:51,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:04:51,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:04:52,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:04:53,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:04:53,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:04:54,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:04:54,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:04:55,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:04:55,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:04:56,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:04:56,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:04:57,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:04:57,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:09:58,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:09:58,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:09:59,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:09:59,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:10:00,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:10:00,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:10:01,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:10:02,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:10:02,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:10:03,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:10:03,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:10:04,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:10:04,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:10:05,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:10:05,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:10:06,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:10:06,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:10:07,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:10:08,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:10:08,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:10:09,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:10:09,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:10:10,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:10:10,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:10:11,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:10:11,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:10:12,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:10:12,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:10:13,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:10:13,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:10:14,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:10:14,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:15:15,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:15:16,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:15:16,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:15:17,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:15:17,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:15:18,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:15:18,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:15:19,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:15:19,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:15:20,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:15:20,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:15:21,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:15:22,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:15:22,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:15:23,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:15:23,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:15:24,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:15:24,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:15:25,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:15:25,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:15:26,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:15:26,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:15:27,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:15:27,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:15:28,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:15:28,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:15:29,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:15:30,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:15:30,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:15:31,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:15:31,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:15:32,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:20:32,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:20:33,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:20:33,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:20:34,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:20:35,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:20:35,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:20:36,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:20:36,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:20:37,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:20:37,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:20:38,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:20:38,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:20:39,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:20:39,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:20:40,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:20:40,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:20:41,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:20:42,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:20:42,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:20:43,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 07:20:43,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 07:20:44,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 07:20:44,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 07:20:45,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 07:20:45,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 07:20:46,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 07:20:46,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 07:20:47,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 07:20:47,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 07:20:48,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 07:20:48,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 07:20:49,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 07:25:50,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 07:25:50,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 07:25:51,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 07:25:51,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 07:25:52,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 07:25:52,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 07:25:53,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 07:25:53,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 07:25:54,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 07:25:54,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 07:25:55,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 07:25:56,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 07:25:56,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 07:25:57,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 07:25:57,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 07:25:58,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 07:25:58,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 07:25:59,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 07:25:59,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 07:26:00,,,
